,Unnamed: 0,Föremålsbenämning,Föremålsnr.,Förvärvsnr.,Andra nummer,Material,Plats,Fornlämning,Socken,Landskap,Land,Kontexttyp,Kontextnr.,Museum,Unique Name,Catalog Link,Kategori,Storlek,Antal,Datering,Tidsperiod,Föremålsnummer,Historisk plats,Förvärvsnummer,Omnämns i katalog,Förvärvsmetod,Fyndplats,Arkeologisk kontext,Kontextnamn,Undersökare,Undersökningsår,Antal fragment,Föremålsbenämning_Translated,Föremålsnr._Translated,Andra nummer_Translated,Material_Translated,Plats_Translated,Fornlämning_Translated,Socken_Translated,Landskap_Translated
230,230,Rundsköld,560869_HST,34000.0,Undernummer: Bj 573,"Järn, Trä","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,573,Historiska museet,Rundsköld - 231,https://samlingar.shm.se/object/AC879074-F1C0-4574-AA30-9AA3299979DA,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,560869_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Obekant yttre gravskick: 573",Bj 573,"Stolpe, Hjalmar",1878,18,Rundsköld,560869_HST,Undernummer: Bj 573,"Järn, Trä","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
231,231,Pil,561392_HST,34000.0,Undernummer: Bj 581,"Järn, Silver","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,581,Historiska museet,Pil - 232,https://samlingar.shm.se/object/79EFB4D6-2B68-482F-BFEA-D083E65E0FF5,Vapen och rustningar  Arkeologisk samling,Längd 132 mm  Bredd 7 mm  Längd 150 mm  Bredd 23 mm,10,800 – 1100,Vikingatid,561392_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Flatmarksgrav: 581",Bj 581,"Stolpe, Hjalmar",1878,,Pil,561392_HST,Undernummer: Bj 581,"Järn, Silver","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
232,232,Tveeggat svärd,558259_HST,34000.0,Undernummer: Bj 544,"Järn, Silver, Trä","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,544,Historiska museet,Tveeggat svärd - 233,https://samlingar.shm.se/object/04BE0CC7-E1D2-4C21-8732-88469CB1A061,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,558259_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Obekant yttre gravskick: 544",Bj 544,"Stolpe, Hjalmar",1878,,Tveeggat svärd,558259_HST,Undernummer: Bj 544,"Järn, Silver, Trä","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
233,233,Spjut,558350_HST,34000.0,Undernummer: Bj 547,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,547,Historiska museet,Spjut - 234,https://samlingar.shm.se/object/A5015029-1CF5-4181-BB41-1F9A41501D7D,Vapen och rustningar  Arkeologisk samling,Längd 351 mm,1,800 – 1100,Vikingatid,558350_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Obekant yttre gravskick: 547",Bj 547,"Stolpe, Hjalmar",1878,,Spjut,558350_HST,Undernummer: Bj 547,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
234,234,Rundsköld,559672_HST,34000.0,Undernummer: Bj 628,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,628,Historiska museet,Rundsköld - 235,https://samlingar.shm.se/object/331C939C-6EBE-4CBB-B9C8-3E855E51B8CA,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,559672_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Obekant yttre gravskick: 628",Bj 628,"Stolpe, Hjalmar",1878,4,Rundsköld,559672_HST,Undernummer: Bj 628,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
235,235,Rundsköld,559670_HST,34000.0,Undernummer: Bj 628,"Järn, Brons","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,628,Historiska museet,Rundsköld - 236,https://samlingar.shm.se/object/9E61EB80-E22A-42A4-890F-0F02BA463D3D,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,559670_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Obekant yttre gravskick: 628",Bj 628,"Stolpe, Hjalmar",1878,10,Rundsköld,559670_HST,Undernummer: Bj 628,"Järn, Brons","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
236,236,pil/isbrodd,548358_HST,34000.0,Undernummer: Bj 1067,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Kistgrav,1067,Historiska museet,pil/isbrodd - 237,https://samlingar.shm.se/object/50414B47-1D39-4DBA-A748-3F2173C96245,Vapen och rustningar  Transport och samfärdsel  Arkeologisk samling,,2,800 – 1100,Vikingatid,548358_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Hemlanden, Fornlämning: L2017:1904, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kistgrav, Grav, Flatmarksgrav: 1067",Bj 1067,"Stolpe, Hjalmar",1881,10,pil/isbrodd,548358_HST,Undernummer: Bj 1067,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland
237,237,Svärd Petersen V,548884_HST,16807.0,Fyndnummer: 1,Järn,Utanmyra,L2000:9251,Sollerön socken,Dalarna,Sverige,Grav,1,Historiska museet,Svärd Petersen V - 238,https://samlingar.shm.se/object/DE25DD67-9FD7-4F1D-A01C-827882C37267,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,548884_HST,,16807,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=16807,,"Plats: Utanmyra, Fornlämning: L2000:9251, Socken: Sollerön socken, Kommun: Mora kommun, Landskap: Dalarna, Land: Sverige",Grav: 1,,,,,Svärd Petersen V,548884_HST,Fyndnummer: 1,Järn,Utanmyra,L2000:9251,Sollerön socken,Dalarna
238,238,Rundsköld,566283_HST,34000.0,Undernummer: Bj 798,"Järn, Organiskt material","Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Kammargrav,798,Historiska museet,Rundsköld - 239,https://samlingar.shm.se/object/5385785D-AA32-49BB-9BCB-E66E5472F5D9,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,566283_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Hemlanden, Fornlämning: L2017:1904, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Hög: 798",Bj 798,"Stolpe, Hjalmar",1879,36,Rundsköld,566283_HST,Undernummer: Bj 798,"Järn, Organiskt material","Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland
239,239,Sköld,622145_HST,34000.0,Undernummer: Bj 1035,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Brandgrav,1035,Historiska museet,Sköld - 240,https://samlingar.shm.se/object/0A074C17-5EC7-4875-B319-F7179B94781D,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,622145_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Hemlanden, Fornlämning: L2017:1904, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Brandgrav, Grav, Hög: 1035",Bj 1035,"Stolpe, Hjalmar",1881,,Sköld,622145_HST,Undernummer: Bj 1035,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland
240,240,Rundsköld,580148_HST,34000.0,Undernummer: Bj 894B,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Kammargrav,894B,Historiska museet,Rundsköld - 241,https://samlingar.shm.se/object/8DBE334E-4E04-43DF-85B7-A3E83F4AA6C7,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,580148_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Hemlanden, Fornlämning: L2017:1904, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav: 894B",Bj 894B,"Stolpe, Hjalmar",,8,Rundsköld,580148_HST,Undernummer: Bj 894B,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland
241,241,Pilspets,614498_HST,34000.0,Undernummer: Bj 978,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Kistgrav,978,Historiska museet,Pilspets - 242,https://samlingar.shm.se/object/43A61B15-8154-4DD0-A5BB-94E10F5DD622,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,614498_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Hemlanden, Fornlämning: L2017:1904, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kistgrav, Grav, Flatmarksgrav: 978",Bj 978,"Stolpe, Hjalmar",1881,1,Pilspets,614498_HST,Undernummer: Bj 978,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland
242,242,Pil,614819_HST,34000.0,Undernummer: Bj 1036,"Trä, Järn","Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Kistgrav,1036,Historiska museet,Pil - 243,https://samlingar.shm.se/object/B1D7E93F-028D-47C0-BF91-A6D6EEC15CAD,Vapen och rustningar  Arkeologisk samling,,3,800 – 1100,Vikingatid,614819_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Hemlanden, Fornlämning: L2017:1904, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kistgrav, Grav, Obekant yttre gravskick: 1036",Bj 1036,"Stolpe, Hjalmar",1881,9,Pil,614819_HST,Undernummer: Bj 1036,"Trä, Järn","Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland
243,243,Yxa Petersen H,420080_HST,463.0,Undernummer: 7c,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Brandgrav,Grav III,Historiska museet,Yxa Petersen H - 244,https://samlingar.shm.se/object/128D7EAC-031E-402E-99F9-466D6E53B1AE,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,420080_HST,"Birka, Adelsö socken",463,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=463,,"Plats: Björkö, Hemlanden, Fornlämning: L2017:1904, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Brandgrav, Grav, Hög: Grav III",III,"Seton, Alexander",1826,,Yxa Petersen H,420080_HST,Undernummer: 7c,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland
244,244,Rundsköld,556053_HST,34000.0,Undernummer: Bj 624,"Järn, Trä","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,624,Historiska museet,Rundsköld - 245,https://samlingar.shm.se/object/5FAA59BC-E658-409B-B07A-70DA0715808E,Vapen och rustningar  Arkeologisk samling,,2,800 – 1100,Vikingatid,556053_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Obekant yttre gravskick: 624",Bj 624,"Stolpe, Hjalmar",1878,28,Rundsköld,556053_HST,Undernummer: Bj 624,"Järn, Trä","Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
245,245,Pil,552216_HST,34000.0,Undernummer: Bj 458,Järn,"Björkö, Borg",L2017:1477,Adelsö socken,Uppland,Sverige,Brandgrav,458,Historiska museet,Pil - 246,https://samlingar.shm.se/object/C14F83D2-7469-48A9-81DD-96D69DC497CA,Vapen och rustningar  Arkeologisk samling,Längd 103.9 mm  Längd 83.1 mm,2,800 – 1100,Vikingatid,552216_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Borg, Fornlämning: L2017:1477, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Brandgrav, Grav, Obekant yttre gravskick: 458",Bj 458,"Stolpe, Hjalmar",1876,,Pil,552216_HST,Undernummer: Bj 458,Järn,"Björkö, Borg",L2017:1477,Adelsö socken,Uppland
246,246,Pil,558065_HST,34000.0,Undernummer: Bj 543,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,543,Historiska museet,Pil - 247,https://samlingar.shm.se/object/E7832482-1A3B-4D3B-9D1E-03D8EF9C7419,Vapen och rustningar  Arkeologisk samling,Längd 86 mm,1,800 – 1100,Vikingatid,558065_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Obekant yttre gravskick: 543",Bj 543,"Stolpe, Hjalmar",1878,,Pil,558065_HST,Undernummer: Bj 543,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
247,247,Rundsköld,555246_HST,34000.0,Undernummer: Bj 495,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,495,Historiska museet,Rundsköld - 248,https://samlingar.shm.se/object/B10CA4F8-E45F-4B14-BB85-C8A6DA46906C,Vapen och rustningar  Arkeologisk samling,Diameter 150 mm,1,800 – 1100,Vikingatid,555246_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Flatmarksgrav: 495",Bj 495,"Stolpe, Hjalmar",1876,,Rundsköld,555246_HST,Undernummer: Bj 495,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
248,248,Rundsköld,556934_HST,34000.0,Undernummer: Bj 524,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kammargrav,524,Historiska museet,Rundsköld - 249,https://samlingar.shm.se/object/B4C0D77E-6F01-42ED-B5E0-02062447BEB5,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,556934_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Obekant yttre gravskick: 524",Bj 524,"Stolpe, Hjalmar",1877,2,Rundsköld,556934_HST,Undernummer: Bj 524,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
249,249,Sköld,554205_HST,34000.0,Undernummer: Bj 477,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland,Sverige,Kistgrav,477,Historiska museet,Sköld - 250,https://samlingar.shm.se/object/D21237A7-0B20-4842-B3AB-6944A74F16C6,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,554205_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Norr om Borg, Fornlämning: L2017:1478, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kistgrav, Grav, Obekant yttre gravskick: 477",Bj 477,"Stolpe, Hjalmar",1878,6,Sköld,554205_HST,Undernummer: Bj 477,Järn,"Björkö, Norr om Borg",L2017:1478,Adelsö socken,Uppland
250,250,Svärd Petersen H,362711_HST,2003.0,FID: 362711,Järn,Ullstämma,,Litslena socken,Uppland,Sverige,,,Historiska museet,Svärd Petersen H - 251,https://samlingar.shm.se/object/EAC402CB-050C-416C-BCF1-E46A3EF32D3B,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,362711_HST,,2003,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=2003,,"Plats: Ullstämma, Socken: Litslena socken, Kommun: Enköping kommun, Landskap: Uppland, Land: Sverige",,,,,,Svärd Petersen H,362711_HST,FID: 362711,Järn,Ullstämma,nan,Litslena socken,Uppland
251,251,Svärd Petersen H/I,362915_HST,12773.0,Undernummer: 1,Järn,"Henriksdal, Lillmyr",,Barlingbo socken,Gotland,Sverige,,,Historiska museet,Svärd Petersen H/I - 252,https://samlingar.shm.se/object/3D75964F-5ECF-4559-A774-E40C30466203,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,362915_HST,,12773,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=12773,,"Plats: Henriksdal, Lillmyr, Socken: Barlingbo socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige",,,,,,Svärd Petersen H/I,362915_HST,Undernummer: 1,Järn,"Henriksdal, Lillmyr",nan,Barlingbo socken,Gotland
252,252,Svärd,362920_HST,12773.0,Undernummer: 7,Järn,"Henriksdal, Lillmyr",,Barlingbo socken,Gotland,Sverige,,,Historiska museet,Svärd - 253,https://samlingar.shm.se/object/39E0A6B2-2EC7-4313-A77C-54F4646F3B8E,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,362920_HST,,12773,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=12773,,"Plats: Henriksdal, Lillmyr, Socken: Barlingbo socken, Kommun: Gotland kommun, Landskap: Gotland, Land: Sverige",,,,,1,Svärd,362920_HST,Undernummer: 7,Järn,"Henriksdal, Lillmyr",nan,Barlingbo socken,Gotland
253,253,Rundsköld,363817_HST,34000.0,Undernummer: Bj 955,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland,Sverige,Kammargrav,955,Historiska museet,Rundsköld - 254,https://samlingar.shm.se/object/AA110FF4-4558-478E-AE9A-9601D57560B0,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,363817_HST,"Birka, Adelsö socken",34000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=34000,KML,"Plats: Björkö, Hemlanden, Fornlämning: L2017:1904, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","Kammargrav, Grav, Flatmarksgrav: 955",Bj 955,"Stolpe, Hjalmar",1881,1,Rundsköld,363817_HST,Undernummer: Bj 955,Järn,"Björkö, Hemlanden",L2017:1904,Adelsö socken,Uppland
254,254,Tveeggat svärd,364235_HST,19802.0,Undernummer: 3,Järn,"Hemlingby, Norelund",L1951:5540,Valbo socken,Gästrikland,Sverige,Grav,3,Historiska museet,Tveeggat svärd - 255,https://samlingar.shm.se/object/E450CCB1-6124-4DFE-9593-784576BC7EE9,Vapen och rustningar  Arkeologisk samling,,1,800 – 1100,Vikingatid,364235_HST,,19802,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=19802,,"Plats: Hemlingby, Norelund, Fornlämning: L1951:5540, Socken: Valbo socken, Kommun: Gävle kommun, Landskap: Gästrikland, Land: Sverige",Grav: 3,,"Arbman, Holger",,2,Tveeggat svärd,364235_HST,Undernummer: 3,Järn,"Hemlingby, Norelund",L1951:5540,Valbo socken,Gästrikland
255,255,Bredyxa,417425_HST,12753.0,FID: 417425,Järn,Vendels kyrkogård,L1940:9846,Vendel socken,Uppland,Sverige,,,Historiska museet,Bredyxa - 256,https://samlingar.shm.se/object/2A74E91E-5CBD-47FB-9865-09DC7BA512F8,Vapen och rustningar  Hantverk och redskap  Arkeologisk samling,,1,800 – 1100,Vikingatid,417425_HST,,12753,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=12753,,"Plats: Vendels kyrkogård, Fornlämning: L1940:9846, Socken: Vendel socken, Kommun: Tierp kommun, Landskap: Uppland, Land: Sverige",,,,,,Bredyxa,417425_HST,FID: 417425,Järn,Vendels kyrkogård,L1940:9846,Vendel socken,Uppland
256,256,Bredyxa,417447_HST,21910.0,FID: 417447,Järn,Nysäter,L2007:930,Gillberga socken,Värmland,Sverige,Grav,,Historiska museet,Bredyxa - 257,https://samlingar.shm.se/object/D874E481-72BC-463D-807D-3143B702F36E,Vapen och rustningar  Hantverk och redskap  Arkeologisk samling,Längd 220 mm  Bredd 230 mm,1,800 – 1100,Vikingatid,417447_HST,,21910,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=21910,,"Plats: Nysäter, Fornlämning: L2007:930, Socken: Gillberga socken, Kommun: Säffle kommun, Landskap: Värmland, Land: Sverige",Grav,,,,,Bredyxa,417447_HST,FID: 417447,Järn,Nysäter,L2007:930,Gillberga socken,Värmland
257,257,Bredyxa,417462_HST,12748.0,FID: 417462,Järn,,,Mörrum socken,Blekinge,Sverige,,,Historiska museet,Bredyxa - 258,https://samlingar.shm.se/object/9F1D7DF2-2ECC-4C86-A12F-47A7767B39BB,Vapen och rustningar  Hantverk och redskap  Arkeologisk samling,,1,800 – 1100,Vikingatid,417462_HST,,12748,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=12748,,"Socken: Mörrum socken, Kommun: Karlshamn kommun, Landskap: Blekinge, Land: Sverige",,,,,,Bredyxa,417462_HST,FID: 417462,Järn,nan,nan,Mörrum socken,Blekinge
